release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_roma23.pdf	publications__paper_roma23.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_rtglints.pdf	publications__paper_rtglints.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_rtplt.pdf	publications__paper_rtplt.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_scenelod.pdf	publications__paper_scenelod.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_shmultprod.pdf	publications__paper_shmultprod.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig23cloth.pdf	publications__paper_sig23cloth.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig24cloth.pdf	publications__paper_sig24cloth.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig24mobfgsr.pdf	publications__paper_sig24mobfgsr.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig24rgbx.pdf	publications__paper_sig24rgbx.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig24specpoly.pdf	publications__paper_sig24specpoly.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig25_IGS.pdf	publications__paper_sig25_IGS.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig25_bound_caustics.pdf	publications__paper_sig25_bound_caustics.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig25_cnm.pdf	publications__paper_sig25_cnm.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_sig25_mi_reweight.pdf	publications__paper_sig25_mi_reweight.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_siga23epsm.pdf	publications__paper_siga23epsm.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_siga23extrass.pdf	publications__paper_siga23extrass.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_siga23metalayer.pdf	publications__paper_siga23metalayer.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_siga23mpg.pdf	publications__paper_siga23mpg.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_siga24fbr.pdf	publications__paper_siga24fbr.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_siga24gpucoroutines.pdf	publications__paper_siga24gpucoroutines.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_spongecake.pdf	publications__paper_spongecake.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_spongecake_arxiv_supp.pdf	publications__paper_spongecake_arxiv_supp.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_subjective_speckle.pdf	publications__paper_subjective_speckle.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_trmv.pdf	publications__paper_trmv.pdf
release	https://sites.cs.ucsb.edu/~lingqi/publications/paper_vectorization.pdf	publications__paper_vectorization.pdf
